OrderID,Date,StoreID,ProductID,SupplierID,Qty,Sales,ShipDays,Status
98560,2024-05-13,246,1075,290,16,414.56,2,Delivered
98561,2024-07-27,68,1035,381,3,236.66,9,In Transit
98562,2024-12-18,192,1566,448,2,156.63,8,Delivered
98563,2024-01-30,58,376,173,8,915.33,5,In Transit
98564,2024-07-11,135,153,103,12,1315.19,6,Delayed
98565,2025-04-29,177,1278,213,13,658.08,9,Delivered
98566,2025-12-22,16,677,304,8,333.59,5,Delayed
98567,2025-10-14,165,2200,272,20,1794.29,9,Delivered
98568,2025-11-04,270,1313,150,16,1606.66,4,In Transit
98569,2025-06-09,162,88,13,6,135.11,6,In Transit
98570,2024-08-19,92,956,142,9,127.13,7,Delayed
98571,2024-01-07,50,1779,237,18,1671.95,10,In Transit
98572,2025-01-23,108,1699,323,10,812.09,2,Delivered
98573,2025-07-30,101,1146,152,14,585.04,1,In Transit
98574,2024-02-16,211,375,148,9,386.17,9,In Transit
98575,2025-05-24,80,68,264,4,368.4,10,In Transit
98576,2024-10-07,208,880,17,4,266.36,8,Delivered
98577,2024-06-14,246,846,124,19,702.09,4,In Transit
98578,2025-10-07,69,991,436,20,1273.47,5,Delivered
98579,2024-12-03,88,553,430,3,54.63,6,In Transit
98580,2025-03-19,4,1113,107,1,7.87,1,Delayed
98581,2024-11-06,128,952,340,1,14.92,7,Delayed
98582,2024-06-15,79,1023,256,8,902.92,2,Delayed
98583,2024-10-03,128,2498,421,1,110.97,1,Delayed
98584,2025-08-29,190,1016,479,14,1607.32,7,Delayed
98585,2024-07-14,271,635,424,8,267.11,7,Delayed
98586,2025-04-10,14,2148,461,7,329.88,9,Delayed
98587,2025-07-29,127,2407,24,14,737.92,1,Delayed
98588,2025-06-08,237,1100,74,12,316.88,10,Delayed
98589,2025-03-25,159,1854,175,9,221.12,2,Delivered
98590,2024-05-29,196,684,404,4,209.0,4,In Transit
98591,2025-09-11,247,493,423,14,468.36,10,Delayed
98592,2024-10-23,170,1517,177,6,187.48,1,Delivered
98593,2024-12-30,79,942,115,1,43.62,8,Delivered
98594,2025-04-30,31,840,15,3,323.44,2,In Transit
98595,2024-01-21,54,1910,432,16,1150.6,10,In Transit
98596,2024-12-17,95,1776,163,15,1049.62,9,Delayed
98597,2025-02-22,102,1963,316,4,318.53,4,Delayed
98598,2025-03-07,17,191,284,15,902.41,9,Delayed
98599,2024-03-19,107,1869,137,4,298.04,6,Delivered
98600,2025-12-13,25,1071,143,12,304.08,9,In Transit
98601,2025-12-03,94,2101,463,12,966.7,9,In Transit
98602,2025-10-02,95,740,336,17,274.93,8,Delivered
98603,2025-07-18,38,2183,207,10,724.67,9,In Transit
98604,2024-08-24,298,1437,34,4,182.95,3,Delayed
98605,2025-03-02,219,1025,174,2,224.5,6,In Transit
98606,2024-02-22,103,743,479,10,203.08,10,In Transit
98607,2025-10-06,116,1927,482,16,1528.96,3,Delayed
98608,2025-08-15,80,2415,82,10,188.34,5,Delivered
98609,2025-08-03,140,1117,442,8,355.79,9,Delivered
98610,2024-07-16,57,1474,173,15,1427.27,2,In Transit
98611,2025-12-19,106,1807,414,1,73.65,5,In Transit
98612,2024-10-02,281,1506,221,17,1954.09,3,Delivered
98613,2025-10-14,85,1223,486,15,1718.55,3,Delivered
98614,2024-12-25,105,1873,448,4,465.69,9,In Transit
98615,2025-09-04,241,2275,68,1,90.87,3,In Transit
98616,2024-04-16,194,633,469,15,1753.7,2,Delayed
98617,2024-03-23,249,622,116,2,192.46,7,Delayed
98618,2024-05-02,249,53,382,7,218.59,4,In Transit
98619,2024-08-19,228,398,468,18,569.53,3,Delivered
98620,2025-11-01,51,1488,72,9,596.17,4,Delayed
98621,2025-04-19,285,1627,486,7,781.0,9,In Transit
98622,2025-08-24,231,643,244,11,721.34,8,Delivered
98623,2024-11-23,108,1490,492,14,660.23,7,Delayed
98624,2025-06-10,215,740,152,8,592.61,3,Delayed
98625,2024-05-03,8,1070,420,12,569.04,8,Delayed
98626,2024-01-15,237,1031,427,16,1429.16,4,In Transit
98627,2025-08-04,146,300,400,4,81.09,3,Delivered
98628,2025-12-26,5,1430,45,19,1821.28,4,Delivered
98629,2024-01-12,292,1379,134,14,516.18,3,Delayed
98630,2025-08-09,8,1827,64,9,875.13,9,Delivered
98631,2024-11-14,60,1882,298,16,1828.06,2,Delayed
98632,2025-11-17,245,1205,224,20,669.58,1,In Transit
98633,2025-12-12,65,492,165,5,417.15,6,In Transit
98634,2025-06-17,96,436,385,1,101.68,10,Delivered
98635,2025-12-06,262,847,377,1,71.24,6,In Transit
98636,2025-10-29,179,1351,112,9,111.16,5,Delivered
98637,2024-02-19,80,1557,427,4,340.9,7,Delivered
98638,2025-03-11,242,1521,132,10,736.15,3,Delayed
98639,2024-05-05,279,755,47,18,1430.09,7,In Transit
98640,2024-09-30,150,1330,434,19,326.69,6,In Transit
98641,2025-06-26,8,1325,431,19,1124.26,5,Delivered
98642,2025-04-20,124,2019,367,16,1081.76,7,Delivered
98643,2024-09-04,202,881,302,5,274.2,3,Delayed
98644,2025-04-24,233,66,466,1,53.75,8,Delivered
98645,2025-02-02,175,830,244,11,1161.63,8,In Transit
98646,2024-12-09,97,1851,185,12,184.64,5,In Transit
98647,2025-02-09,277,423,343,8,506.5,3,Delivered
98648,2024-12-15,198,1184,321,1,72.19,2,In Transit
98649,2025-12-03,169,776,197,14,1544.57,5,Delivered
98650,2025-05-10,39,1433,462,9,535.39,3,Delivered
98651,2024-03-15,253,1119,89,4,418.6,9,Delayed
98652,2025-09-09,179,249,108,15,1477.93,6,Delayed
98653,2024-04-06,90,1525,418,9,139.5,5,Delivered
98654,2025-05-31,264,2495,23,12,113.94,1,Delivered
98655,2025-09-28,264,2197,84,3,127.36,6,Delayed
98656,2025-04-19,292,2480,306,14,94.36,6,Delivered
98657,2025-11-14,175,2423,410,15,1125.48,2,In Transit
98658,2025-10-27,85,1200,477,4,147.37,8,Delayed
98659,2024-12-10,124,1194,441,14,463.46,8,Delivered
98660,2024-02-12,197,1728,15,13,1239.03,5,Delivered
98661,2024-12-06,163,433,260,15,392.11,1,Delivered
98662,2024-12-07,227,2043,287,5,74.01,1,In Transit
98663,2024-05-05,174,384,32,11,1005.82,4,In Transit
98664,2024-04-12,200,2024,460,11,411.65,9,Delayed
98665,2024-12-30,148,2317,333,1,31.3,8,Delayed
98666,2025-11-02,252,84,420,20,1345.75,4,Delivered
98667,2024-07-08,249,782,22,6,257.92,7,Delayed
98668,2025-05-05,211,1292,122,20,2158.29,6,In Transit
98669,2025-01-27,175,564,240,6,600.77,4,Delivered
98670,2025-10-31,238,1954,132,9,845.35,9,Delayed
98671,2025-07-04,1,436,264,20,2092.22,3,In Transit
98672,2025-12-14,243,1572,391,17,1003.16,7,Delayed
98673,2025-07-30,277,800,184,9,127.39,8,In Transit
98674,2024-03-01,183,1635,53,17,1429.9,6,Delayed
98675,2025-09-08,300,187,383,19,1322.94,9,Delayed
98676,2024-09-24,28,1095,457,3,199.43,4,Delivered
98677,2024-04-27,84,2166,174,6,581.26,5,In Transit
98678,2024-11-02,280,1587,352,6,672.54,5,In Transit
98679,2024-08-05,112,823,282,12,337.97,5,Delayed
98680,2025-11-30,253,2179,422,11,114.68,1,Delayed
98681,2025-11-04,129,1072,255,6,83.35,6,In Transit
98682,2025-10-10,2,374,301,3,19.54,3,Delayed
98683,2025-06-26,163,107,295,13,316.65,2,Delivered
98684,2024-04-16,55,2332,470,7,645.19,9,Delayed
98685,2025-01-30,51,240,419,9,260.22,10,Delivered
98686,2024-01-10,159,1161,486,4,267.4,8,Delivered
98687,2024-07-30,107,1564,239,1,66.72,9,Delivered
98688,2024-10-07,63,935,134,3,257.45,5,In Transit
98689,2025-06-13,292,699,308,17,394.24,2,Delivered
98690,2024-01-03,268,704,391,13,1506.85,8,Delivered
98691,2024-06-23,84,60,295,2,14.59,4,Delayed
98692,2025-12-13,152,491,458,12,1242.09,9,Delayed
98693,2024-02-05,258,568,228,7,184.15,1,Delayed
98694,2025-03-08,93,1997,17,2,122.63,1,Delivered
98695,2024-06-25,198,269,98,15,266.68,7,Delayed
98696,2025-01-21,149,1085,277,19,1930.21,5,Delayed
98697,2024-09-16,89,1858,176,17,1451.78,7,Delayed
98698,2024-01-01,215,832,230,17,962.27,1,Delayed
98699,2025-03-04,183,1157,409,2,239.13,8,Delayed
98700,2024-12-25,66,516,350,11,485.49,2,Delayed
98701,2024-09-10,296,1912,196,19,381.37,3,In Transit
98702,2025-10-05,205,2403,489,9,795.2,1,In Transit
98703,2024-01-08,251,430,328,7,529.7,9,In Transit
98704,2024-07-17,278,289,226,12,922.99,1,In Transit
98705,2024-12-05,12,827,349,1,16.26,9,Delivered
98706,2025-02-02,286,1748,162,18,1521.63,7,Delivered
98707,2024-10-22,58,223,418,16,182.53,2,Delayed
98708,2025-02-06,264,862,462,13,1213.08,1,Delivered
98709,2025-04-15,259,612,61,7,343.76,5,Delivered
98710,2025-11-19,129,204,308,20,739.26,2,Delayed
98711,2024-12-06,281,1154,317,2,188.8,10,In Transit
98712,2024-09-16,259,240,42,7,553.98,4,Delayed
98713,2025-02-19,3,64,393,1,71.11,10,In Transit
98714,2024-09-26,294,514,394,12,1323.7,5,Delivered
98715,2025-01-19,101,1038,361,8,935.1,6,In Transit
98716,2024-01-27,53,431,465,7,132.15,1,Delivered
98717,2024-02-07,131,936,3,6,85.06,9,Delayed
98718,2025-10-05,96,386,26,8,116.28,8,Delivered
98719,2025-05-20,177,2050,297,18,1967.35,1,In Transit
98720,2025-09-09,25,1146,148,1,90.68,10,Delivered
98721,2025-09-21,34,2486,485,20,1574.17,7,Delayed
98722,2025-02-23,112,682,206,9,156.83,10,In Transit
98723,2024-01-19,33,933,61,10,461.09,4,In Transit
98724,2025-09-17,80,835,97,8,307.54,9,Delayed
98725,2024-10-29,250,2006,237,4,136.33,1,Delayed
98726,2024-12-29,140,1727,159,8,59.44,2,Delivered
98727,2024-09-12,8,1670,17,8,232.05,1,Delayed
98728,2025-03-20,298,2230,491,8,458.49,1,Delayed
98729,2024-06-11,35,363,240,4,417.03,7,Delivered
98730,2024-05-29,254,1401,159,12,1340.52,1,In Transit
98731,2024-10-28,25,389,145,15,890.51,6,In Transit
98732,2025-01-17,121,281,452,15,1560.02,10,Delivered
98733,2024-08-06,40,2288,189,9,587.51,6,In Transit
98734,2025-11-17,253,21,168,7,35.09,10,Delayed
98735,2024-10-26,176,2024,148,15,693.44,3,In Transit
98736,2024-02-17,288,2075,210,10,673.16,7,Delayed
98737,2025-08-14,139,2241,265,5,134.34,10,In Transit
98738,2025-11-29,282,135,195,11,735.46,8,Delivered
98739,2024-04-03,171,1054,175,12,1438.44,7,Delayed
98740,2025-12-17,159,1155,277,8,377.71,4,Delivered
98741,2024-02-08,217,1382,93,14,971.4,5,Delayed
98742,2024-04-05,91,225,419,15,911.58,4,Delivered
98743,2024-03-20,17,1068,230,20,1558.72,5,Delivered
98744,2024-05-23,147,2214,437,7,396.09,1,In Transit
98745,2025-04-07,189,1551,422,9,883.54,10,Delayed
98746,2024-03-21,257,2318,214,11,1274.04,10,In Transit
98747,2024-07-27,280,444,231,13,1010.88,9,In Transit
98748,2024-05-20,233,1423,171,10,920.62,10,In Transit
98749,2025-08-27,262,293,339,17,341.82,2,In Transit
98750,2025-09-18,205,2236,467,5,262.82,1,Delayed
98751,2024-04-14,260,9,336,3,135.66,3,Delayed
98752,2025-05-26,197,1063,20,3,357.07,2,Delivered
98753,2024-01-14,16,1199,154,9,148.18,8,Delivered
98754,2024-04-12,277,66,105,13,1541.11,2,Delayed
98755,2025-08-30,179,61,441,15,561.02,1,In Transit
98756,2025-10-22,219,209,340,17,1393.56,6,In Transit
98757,2025-07-07,29,1792,310,18,1835.2,1,Delayed
98758,2025-02-27,220,905,322,1,8.08,7,Delayed
98759,2025-07-12,28,2282,331,9,849.08,9,In Transit
98760,2024-01-22,213,1008,245,3,258.97,10,Delayed
98761,2024-12-31,235,1797,297,7,119.39,9,Delivered
98762,2025-02-19,150,1194,164,16,856.53,6,Delivered
98763,2025-06-16,16,2274,348,18,731.99,2,Delayed
98764,2024-02-26,201,2437,40,2,173.58,4,In Transit
98765,2024-05-12,52,385,486,20,1487.64,3,Delivered
98766,2025-01-05,46,536,46,19,445.22,4,Delivered
98767,2024-04-12,97,970,183,19,402.77,1,Delayed
98768,2025-03-06,13,672,163,10,983.14,4,Delayed
98769,2025-11-29,1,1020,288,1,47.53,8,Delivered
98770,2024-02-18,54,1840,221,12,944.85,7,In Transit
98771,2025-02-13,62,2078,400,16,142.5,5,In Transit
98772,2024-07-21,166,1252,448,12,418.56,7,Delayed
98773,2025-02-02,269,2078,263,12,860.53,2,Delayed
98774,2025-11-08,108,647,393,5,320.99,7,Delivered
98775,2024-11-28,68,831,475,18,1545.45,1,Delayed
98776,2025-05-02,188,557,178,8,853.46,8,In Transit
98777,2024-08-14,99,533,410,2,215.6,1,In Transit
98778,2025-11-22,297,1076,428,13,384.34,5,Delayed
98779,2025-05-19,6,370,262,16,521.75,10,Delayed
98780,2024-06-30,71,134,115,10,760.77,2,Delayed
98781,2025-09-17,212,886,269,10,668.61,6,Delayed
98782,2025-06-01,43,1014,351,6,93.43,9,Delayed
98783,2024-11-28,114,684,383,8,576.17,4,In Transit
98784,2025-06-14,145,282,407,11,1318.82,10,Delivered
98785,2025-09-18,289,2147,19,14,871.2,3,In Transit
98786,2025-07-11,280,1858,412,13,861.55,7,Delivered
98787,2024-12-13,212,1400,362,14,564.67,8,Delayed
98788,2024-09-03,142,532,455,12,856.13,6,Delivered
98789,2024-10-02,173,1744,274,17,1884.59,5,In Transit
98790,2024-06-23,91,726,400,15,974.05,2,Delivered
98791,2024-12-23,238,1969,172,17,1364.9,1,Delivered
98792,2024-04-13,209,1383,136,7,219.2,4,In Transit
98793,2025-11-11,5,2221,347,13,288.7,6,In Transit
98794,2025-09-14,142,2112,258,15,971.82,6,Delivered
98795,2024-09-19,195,317,346,14,593.03,4,Delayed
98796,2025-03-06,235,52,180,11,1268.49,6,Delivered
98797,2024-05-08,240,2034,353,20,2090.33,6,In Transit
98798,2024-10-23,156,159,40,15,1026.76,2,Delayed
98799,2024-09-04,152,815,172,15,809.12,5,Delayed
98800,2024-09-04,166,1878,337,8,160.67,9,Delivered
98801,2025-06-19,176,348,500,13,496.75,8,In Transit
98802,2025-04-10,259,611,341,16,1033.44,8,Delivered
98803,2025-03-26,214,729,197,1,33.44,9,Delayed
98804,2024-07-23,80,2088,344,5,444.51,6,Delayed
98805,2024-10-17,105,133,361,12,1030.65,7,In Transit
98806,2024-01-07,260,297,101,9,566.5,3,Delayed
98807,2025-08-04,249,1893,6,1,87.17,5,Delayed
98808,2024-08-25,250,738,443,15,1548.34,2,Delivered
98809,2024-04-21,127,2371,392,6,719.5,4,Delivered
98810,2024-11-02,25,2112,230,17,1503.15,6,In Transit
98811,2024-09-30,77,323,44,11,707.63,2,In Transit
98812,2024-06-06,156,8,342,18,1795.25,6,Delivered
98813,2024-02-06,66,1814,30,5,367.6,1,In Transit
98814,2024-03-28,82,1698,423,15,1765.24,9,Delayed
98815,2025-03-02,89,2160,482,8,830.26,1,In Transit
98816,2024-11-15,106,1001,382,6,355.67,4,Delayed
98817,2025-08-14,287,1774,310,20,827.59,1,Delivered
98818,2024-08-18,89,1147,264,11,730.9,10,In Transit
98819,2024-09-06,114,1782,406,18,694.49,5,Delayed
98820,2025-06-06,215,1508,492,16,233.98,5,Delayed
98821,2025-09-10,208,1359,416,17,1254.58,4,Delivered
98822,2024-02-06,280,296,137,11,896.56,8,Delivered
98823,2024-07-18,82,1883,158,19,429.07,9,Delayed
98824,2024-01-07,98,1879,54,4,477.13,9,In Transit
98825,2025-12-15,201,1639,234,8,581.04,5,Delayed
98826,2024-01-13,137,574,223,11,292.9,8,Delivered
98827,2024-08-09,66,727,252,9,96.73,9,Delivered
98828,2025-09-01,120,1122,363,5,488.68,2,In Transit
98829,2025-05-08,42,2182,71,3,298.21,2,In Transit
98830,2025-11-15,104,1715,10,6,33.61,2,Delivered
98831,2024-06-13,205,771,10,9,792.94,3,Delayed
98832,2024-06-29,17,1213,235,3,209.02,4,In Transit
98833,2024-02-22,131,1242,76,1,93.0,4,Delayed
98834,2025-11-25,25,282,485,6,459.36,3,Delayed
98835,2024-08-10,171,370,17,19,452.72,4,In Transit
98836,2025-01-27,30,891,409,8,414.67,2,In Transit
98837,2025-10-26,16,2257,156,7,389.42,8,Delayed
98838,2025-09-15,236,857,370,6,613.43,5,Delayed
98839,2025-10-20,256,2176,116,4,326.08,5,Delayed
98840,2025-08-31,71,341,462,1,50.58,1,Delivered
98841,2024-01-03,224,2182,109,13,512.88,1,Delivered
98842,2024-01-22,159,1138,143,1,70.43,6,Delayed
98843,2025-03-04,184,1614,285,3,121.63,9,Delayed
98844,2024-04-09,242,1391,493,17,358.87,6,Delivered
98845,2024-07-25,31,2276,353,3,131.91,10,Delayed
98846,2024-09-13,70,554,139,9,405.93,1,In Transit
98847,2024-11-16,269,382,114,16,1616.58,10,Delivered
98848,2024-07-25,171,931,138,13,666.12,1,Delivered
98849,2024-10-10,294,1373,175,13,163.2,1,Delivered
98850,2025-06-12,25,1823,197,20,2292.67,2,Delayed
98851,2024-05-05,263,1052,303,9,364.19,5,Delivered
98852,2024-07-12,285,2085,404,12,1199.57,9,Delivered
98853,2025-10-02,145,2460,1,19,562.32,8,In Transit
98854,2024-05-24,158,1716,98,6,584.07,10,In Transit
98855,2025-03-01,211,1006,245,17,686.05,3,In Transit
98856,2025-04-29,51,2160,304,1,72.22,4,Delivered
98857,2025-04-10,59,1837,108,8,687.62,1,In Transit
98858,2025-04-20,41,1879,400,11,1314.86,1,Delivered
98859,2025-06-11,239,1411,25,9,270.27,7,Delayed
98860,2025-01-10,89,491,487,19,1897.24,9,Delivered
98861,2025-03-01,135,1615,494,20,2000.07,9,Delayed
98862,2024-11-14,165,353,65,5,84.14,8,Delayed
98863,2024-11-19,256,567,271,19,1924.3,6,Delayed
98864,2024-12-20,158,2037,176,14,300.14,4,Delayed
98865,2024-10-28,54,897,310,14,802.39,10,In Transit
98866,2025-09-27,139,2215,48,9,250.08,6,Delivered
98867,2024-06-19,100,204,393,4,359.57,10,Delayed
98868,2024-10-04,169,219,479,5,552.71,7,Delivered
98869,2025-05-18,42,1270,295,9,717.61,5,Delayed
98870,2024-05-10,209,2345,21,5,574.98,4,Delivered
98871,2024-12-19,166,1546,451,15,374.23,3,In Transit
98872,2025-09-15,296,1425,85,16,840.98,2,Delayed
98873,2024-12-20,87,407,414,2,15.54,9,In Transit
98874,2024-05-17,162,1109,351,3,191.91,8,Delayed
98875,2025-12-02,214,2418,29,7,520.88,8,Delivered
98876,2024-09-04,184,313,189,7,592.55,2,In Transit
98877,2024-10-03,135,2178,47,18,2041.72,7,Delivered
98878,2025-06-05,267,1247,264,20,2361.76,7,In Transit
98879,2024-01-12,274,2290,161,12,1397.94,10,Delivered
98880,2025-06-18,197,1057,318,5,315.16,9,In Transit
98881,2025-05-04,81,2249,10,18,92.85,2,In Transit
98882,2024-01-18,216,2170,102,13,900.09,9,In Transit
98883,2024-09-11,52,2243,367,8,313.43,2,In Transit
98884,2025-08-02,273,1424,266,15,1643.24,3,Delivered
98885,2025-07-31,253,555,28,14,319.7,3,Delivered
98886,2024-03-05,235,1617,326,13,176.14,3,Delayed
98887,2025-02-01,139,15,308,15,805.88,4,Delivered
98888,2025-03-05,291,2329,370,9,165.72,5,Delayed
98889,2025-06-05,183,1003,328,11,506.22,2,Delayed
98890,2025-08-08,93,182,427,6,117.42,5,In Transit
98891,2024-12-02,175,269,193,7,330.38,2,Delivered
98892,2025-09-17,47,104,149,18,559.46,6,Delivered
98893,2025-05-22,6,2113,313,16,137.79,6,Delayed
98894,2025-06-19,119,1377,188,15,180.67,10,Delivered
98895,2024-06-09,185,472,25,6,424.94,7,In Transit
98896,2025-06-26,120,862,219,16,1335.09,4,In Transit
98897,2024-12-01,277,1555,59,1,80.91,9,In Transit
98898,2024-02-11,249,2385,494,6,307.47,3,Delivered
98899,2024-09-15,12,45,300,11,742.73,7,In Transit
98900,2024-12-05,51,2237,240,17,1316.31,3,In Transit
98901,2025-03-15,263,1661,277,20,201.93,9,Delayed
98902,2025-02-04,226,265,401,3,76.36,7,In Transit
98903,2025-08-30,222,1084,83,13,1179.47,10,Delivered
98904,2024-11-14,225,1079,295,8,924.27,7,Delivered
98905,2025-03-26,296,2382,351,10,1179.98,7,In Transit
98906,2025-12-16,32,2364,302,10,536.23,6,Delivered
98907,2025-08-10,281,458,241,8,246.48,8,Delayed
98908,2024-01-06,209,2221,440,14,228.82,2,In Transit
98909,2024-12-01,104,847,222,2,212.37,7,In Transit
98910,2025-09-14,159,480,41,18,386.91,3,Delivered
98911,2025-08-21,153,488,48,20,980.24,4,Delivered
98912,2024-11-11,129,2011,395,5,402.28,2,Delivered
98913,2025-07-06,286,856,4,16,1449.97,3,Delivered
98914,2024-06-26,219,1902,456,1,21.76,5,Delivered
98915,2025-03-02,115,1578,325,6,437.04,6,Delivered
98916,2024-04-25,232,2118,61,13,159.09,9,In Transit
98917,2025-11-19,160,779,12,9,296.0,6,In Transit
98918,2025-04-07,40,2487,276,20,1885.78,10,Delayed
98919,2025-02-04,238,582,426,7,497.66,10,Delayed
98920,2025-07-06,72,1725,227,1,46.98,1,Delivered
98921,2024-10-03,21,1371,481,9,1079.29,3,In Transit
98922,2024-02-12,9,888,339,20,1816.65,9,Delivered
98923,2024-01-24,200,1624,170,11,318.73,9,Delivered
98924,2025-06-13,106,1993,379,17,1156.22,9,Delivered
98925,2024-06-28,78,1615,124,4,77.99,5,Delivered
98926,2025-03-09,222,829,394,12,604.53,10,Delayed
98927,2025-11-25,136,1220,43,20,707.26,4,Delayed
98928,2025-03-04,267,1414,485,15,654.55,4,Delivered
98929,2024-04-04,281,1386,170,17,577.35,10,In Transit
98930,2025-07-08,187,2193,434,2,135.52,7,Delayed
98931,2025-06-14,50,1411,71,9,478.99,10,In Transit
98932,2024-07-22,89,955,75,12,128.85,7,Delayed
98933,2024-03-13,143,1223,15,11,1133.02,3,Delayed
98934,2024-07-02,59,2166,479,8,726.39,6,Delivered
98935,2024-07-24,282,84,9,4,422.93,9,Delayed
98936,2025-12-12,280,314,91,11,144.65,10,Delivered
98937,2024-08-18,142,2277,228,15,925.37,10,Delivered
98938,2025-01-20,202,1141,423,12,474.74,4,In Transit
98939,2024-02-01,254,1700,159,6,307.89,2,In Transit
98940,2025-01-03,179,656,483,2,149.53,4,In Transit
98941,2024-02-06,72,2397,444,6,138.0,10,Delayed
98942,2025-12-14,72,768,474,18,1332.81,9,In Transit
98943,2024-10-19,23,1212,398,7,597.62,1,Delayed
98944,2025-01-29,7,1214,476,6,294.19,3,In Transit
98945,2025-05-26,55,725,293,16,348.74,1,In Transit
98946,2025-03-11,92,324,121,9,694.22,4,Delivered
98947,2025-08-05,96,261,332,4,256.15,3,Delivered
98948,2024-06-24,159,1085,254,3,356.87,5,In Transit
98949,2025-08-03,43,1470,91,6,268.41,6,In Transit
98950,2024-07-02,184,291,445,19,1570.8,7,Delayed
98951,2024-05-04,81,1330,330,14,1288.65,6,In Transit
98952,2024-05-24,257,822,355,9,161.36,10,In Transit
98953,2024-12-23,276,1733,92,3,201.91,5,In Transit
98954,2025-08-17,253,1112,410,14,1121.5,4,In Transit
98955,2024-08-20,42,687,107,3,259.28,10,Delayed
98956,2024-09-22,204,1450,158,9,824.16,9,In Transit
98957,2024-06-08,82,1366,348,15,1001.74,7,In Transit
98958,2024-10-18,247,967,279,5,359.74,1,In Transit
98959,2025-08-23,166,2186,462,6,561.04,5,Delivered
98960,2025-05-26,190,497,177,19,155.57,3,Delivered
98961,2025-09-09,3,159,360,5,100.17,8,In Transit
98962,2024-12-10,213,2401,411,5,166.82,6,Delivered
98963,2025-06-05,243,1556,60,15,1452.34,5,Delivered
98964,2024-07-16,163,1738,127,10,71.27,9,Delayed
98965,2024-04-18,28,1041,148,13,1448.51,10,Delayed
98966,2025-11-09,122,311,89,17,1705.19,3,Delivered
98967,2024-07-20,15,2370,283,6,207.41,5,In Transit
98968,2025-09-26,271,1711,110,11,193.95,3,Delivered
98969,2024-04-09,194,2041,315,5,113.42,10,Delayed
98970,2025-04-14,146,2225,269,20,2178.24,4,Delayed
98971,2025-05-07,79,1669,273,17,930.21,2,In Transit
98972,2024-04-25,20,355,97,3,254.84,9,In Transit
98973,2024-10-31,95,2477,79,14,1315.23,7,Delivered
98974,2025-04-23,188,2170,114,18,1296.6,9,Delayed
98975,2024-01-14,162,1225,70,3,23.01,2,Delayed
98976,2025-05-30,78,1608,180,4,386.35,9,Delivered
98977,2024-01-13,299,77,316,5,346.04,7,Delayed
98978,2024-11-15,235,1647,372,15,362.41,7,In Transit
98979,2025-12-23,226,846,19,16,1490.64,1,In Transit
98980,2024-11-23,197,1798,477,17,1049.81,10,In Transit
98981,2024-05-05,285,1484,102,7,140.96,7,Delayed
98982,2024-06-06,254,331,39,1,89.59,4,Delayed
98983,2024-01-20,63,2011,313,2,47.38,9,Delivered
98984,2025-02-21,171,2050,219,16,151.64,4,In Transit
98985,2024-06-23,19,852,146,14,317.77,9,In Transit
98986,2024-07-24,65,539,153,8,899.23,4,In Transit
98987,2024-12-02,156,999,296,2,171.02,10,Delivered
98988,2024-07-13,126,1819,487,12,1227.88,4,In Transit
98989,2024-08-16,260,1980,396,1,12.52,8,Delayed
98990,2024-07-24,23,2018,37,13,1391.44,10,Delayed
98991,2024-06-18,168,1221,136,15,214.68,1,In Transit
98992,2024-12-27,207,2211,496,10,249.35,1,Delayed
98993,2024-03-31,170,330,50,2,74.27,9,Delayed
98994,2025-09-17,86,1580,85,8,943.54,4,Delivered
98995,2024-07-28,189,1010,79,5,213.06,9,Delayed
98996,2025-03-14,103,1666,445,11,704.58,9,Delivered
98997,2025-08-09,70,2408,213,8,907.43,6,Delivered
98998,2025-05-22,77,1537,438,1,79.21,1,In Transit
98999,2025-08-10,218,661,26,16,399.18,6,In Transit
99000,2024-01-22,183,910,431,5,177.57,7,Delayed
99001,2025-10-02,291,227,139,12,573.16,3,Delayed
99002,2025-11-06,233,166,416,17,815.19,3,In Transit
99003,2025-08-18,143,952,102,5,48.98,10,Delayed
99004,2025-09-29,276,1545,377,7,191.49,3,Delivered
99005,2024-07-23,214,540,22,8,399.66,8,In Transit
99006,2025-10-09,104,1904,151,20,662.2,6,Delivered
99007,2025-01-31,195,1448,437,10,246.52,7,In Transit
99008,2024-06-11,274,1410,301,4,195.33,10,Delivered
99009,2025-04-18,71,1835,105,11,505.64,5,In Transit
99010,2024-04-19,6,890,276,1,108.41,6,In Transit
99011,2024-09-11,285,2473,143,1,85.24,10,Delivered
99012,2025-03-03,248,2463,295,12,167.11,2,Delivered
99013,2025-01-02,260,950,318,1,98.92,5,Delayed
99014,2024-01-13,288,688,143,5,392.94,6,In Transit
99015,2025-03-07,151,1440,489,1,82.78,4,In Transit
99016,2025-11-01,216,1193,389,16,1637.89,4,Delayed
99017,2024-08-13,218,2045,317,18,2088.35,7,Delivered
99018,2024-09-04,169,907,341,19,926.85,10,In Transit
99019,2025-03-23,279,389,40,6,49.59,9,Delayed
99020,2025-12-18,209,241,240,8,61.9,8,Delivered
99021,2025-01-02,226,177,403,2,226.87,8,Delayed
99022,2025-11-26,150,992,462,6,520.45,6,In Transit
99023,2025-05-13,266,1906,98,6,173.71,1,Delivered
99024,2024-07-28,293,326,413,18,1738.03,9,Delayed
99025,2024-12-06,106,2304,23,2,24.99,9,In Transit
99026,2024-12-01,204,1476,414,6,299.0,7,Delayed
99027,2025-01-24,220,2277,487,10,555.53,8,Delivered
